predict_price,real_price
-0.5334,14.8
4.4504,16.0
8.7256,23.2
11.3787,23.4
8.895,24.5
11.217,25.4
14.7202,26.3
16.6991,28.6
12.8758,29.4
15.1399,31.5
17.7011,32.5
19.3994,33.4
17.4562,34.4
20.598,35.6
25.9785,37.5
30.4319,38.7
29.0952,39.6
29.7845,39.6
28.8139,41.8
28.5042,42.6
26.4461,43.4
27.5273,45.0
28.7327,-4.5
32.6376,13.9
36.4373,7.1
35.6903,13.9
40.2106,34.9
42.4738,37.5
40.7992,38.4
40.6572,40.5
38.481,44.1
34.4728,54.2
34.8284,65.1
33.6418,65.2
31.3677,65.3
34.7935,30.3
32.6405,43.9
35.3863,63.8
35.8706,23.6
35.1516,30.1
37.7256,24.9
37.2748,16.4
32.4673,24.9
26.8336,24.9
28.7536,30.1
27.1853,30.2
24.8331,23.7
25.2066,38.8
24.9397,41.1
21.216,42.7
18.7662,53.3
15.0328,57.9
16.3454,64.8
17.2485,65.6
14.0298,41.3
8.9935,34.5
8.7448,34.5
8.9434,29.0
9.0993,28.1
7.3759,27.5
8.1901,27.4
6.8093,27.3
5.6741,18.1
3.0814,10.9
4.9332,27.3
7.0929,23.0
5.6255,23.0
3.3895,22.9
4.4871,22.9
3.4071,27.3
3.8265,28.7
2.533,28.8
3.5672,22.9
3.0846,23.1
2.5913,22.5
1.5116,17.9
2.7192,13.8
2.0909,13.6
2.8947,4.9
3.9653,2.7
5.2303,2.6
2.6909,13.6
3.1767,12.7
3.1017,13.7
4.811,12.9
2.8911,13.6
2.0452,13.6
2.9537,12.5
3.6202,22.0
1.5888,13.6
2.6761,16.5
4.6826,13.7
6.2137,13.6
2.5026,10.4
4.8265,6.2
5.1364,5.6
5.448,4.9
5.2271,17.5
6.6936,17.5
9.5957,17.4
9.6617,14.7
7.1402,3.7
8.4096,6.4
11.2247,3.7
13.8368,1.1
14.5257,3.6
15.322,5.1
17.6026,7.3
17.0591,8.6
22.3384,11.7
23.2604,9.0
22.6133,14.4
21.6303,18.9
21.3577,12.6
23.8209,17.4
23.0424,20.0
24.0905,17.7
25.6387,20.0
28.1268,21.6
27.707,21.9
25.9337,21.6
30.8286,19.3
34.4694,19.3
35.1713,22.7
31.308,24.0
30.3046,27.0
31.602,31.5
30.9279,34.3
29.6441,36.5
30.3712,31.6
30.9067,33.2
31.1059,30.6
29.6867,31.6
34.3018,30.6
36.8425,31.7
34.1793,30.6
34.0984,30.6
32.9302,26.6
33.0767,26.6
29.6658,25.3
31.4056,29.7
30.9375,32.9
31.2663,25.7
30.8825,26.4
32.3121,26.1
31.1762,21.1
33.08,23.2
29.4489,21.2
31.2751,25.1
26.6872,23.5
26.9307,25.3
22.8279,23.5
23.7432,25.3
22.6697,25.2
24.0872,20.1
22.5335,16.1
23.9457,12.1
23.0568,8.5
24.8325,21.0
22.774,21.1
21.7607,24.3
19.3627,25.3
19.8702,23.7
17.4099,21.0
18.1998,13.8
17.02,13.1
18.1865,10.0
19.0303,16.2
19.985,19.9
19.0098,20.0
21.2252,16.2
21.1135,5.4
20.2241,5.4
18.4847,5.4
18.0324,4.1
16.7993,4.0
18.751,4.0
18.5906,4.0
19.5111,5.5
21.0258,-3.9
18.6149,1.6
22.6258,0.0
21.8001,0.0
20.2683,-0.1
18.3617,11.9
19.6054,16.8
18.1107,27.3
17.0319,25.3
17.602,24.8
17.326,27.3
16.7405,31.0
16.954,31.5
15.958,36.7
21.1221,41.6
17.9867,36.7
15.063,31.6
13.1815,31.5
12.0458,31.5
14.0566,34.4
12.5694,37.6
12.3626,34.4
15.9348,30.8
16.8816,30.8
15.3264,30.7
17.7247,21.7
23.6315,32.6
23.2788,23.6
25.9398,31.5
25.1728,31.5
22.6337,23.5
23.4295,25.9
25.6528,28.8
25.5448,24.5
27.608,24.4
26.7816,24.6
24.736,33.8
26.7575,18.5
33.0526,34.1
31.046,34.1
30.7198,38.2
29.4939,39.6
25.7246,18.7
27.5781,18.7
26.6488,28.5
24.6237,30.2
25.561,22.4
27.0761,20.6
24.43,18.8
28.5102,18.7
28.9115,15.6
31.9507,12.4
35.4742,13.6
35.1117,13.6
28.2586,12.4
30.0848,13.5
31.5366,13.6
29.8218,12.5
28.6505,12.4
29.5764,13.6
29.8042,12.5
32.8032,12.4
28.1856,9.7
31.0911,9.5
35.0881,10.0
35.2887,9.5
28.4025,9.5
27.1922,0.1
28.5734,0.0
30.083,9.7
25.8043,0.0
23.5079,9.7
25.1792,0.0
28.0389,0.0
25.648,-5.1
23.8356,-2.9
19.8912,1.5
22.1544,0.6
18.7046,1.6
19.5833,2.0
15.5213,9.7
18.5131,9.8
15.2263,2.7
15.0705,2.5
12.5075,2.1
14.9299,2.0
11.7416,-2.0
11.8494,3.8
9.7797,4.8
11.021,3.8
8.9749,-4.9
11.7789,3.5
9.8217,0.1
10.0905,3.4
9.3685,3.4
11.1113,-0.7
8.6073,2.7
9.1977,6.3
5.7203,11.3
8.69,12.2
11.5991,0.0
12.3011,0.1
11.6466,-2.8
12.774,0.0
13.7691,0.0
13.655,0.0
14.8352,0.0
15.7703,-1.6
16.189,6.1
19.8386,3.5
18.2685,14.0
19.2592,13.4
21.9362,14.1
25.4729,14.1
26.5481,14.9
24.0822,15.0
23.7422,15.0
24.5881,16.0
21.1426,20.0
20.2679,25.0
21.0099,29.8
23.6496,30.0
21.8337,30.0
20.8403,29.7
21.0919,29.6
21.6433,29.7
20.7411,30.0
17.6477,20.9
17.1348,14.0
17.4036,11.3
12.27,8.4
10.9517,5.4
10.2944,24.9
10.6149,5.5
8.9779,8.1
5.4698,8.0
2.4099,0.0
1.7433,0.0
1.3778,-0.1
1.4926,10.1
0.2287,-15.7
0.8584,0.0
0.5221,-5.0
0.7769,-7.3
-1.0707,1.9
-2.0808,4.2
-1.0292,6.9
-1.9808,6.4
-0.9612,6.9
-2.7846,10.6
-1.0987,11.8
-0.7911,11.9
1.3412,6.9
1.35,11.9
2.8987,14.8
1.8545,11.9
1.2997,14.7
-0.1306,11.8
2.5279,15.9
2.2244,16.0
3.5484,8.5
2.7449,16.8
4.4561,16.9
3.4978,14.6
5.5498,14.6
3.9691,14.6
4.5159,14.6
3.422,14.6
3.0958,6.9
5.7356,2.0
3.0005,1.9
1.8869,-11.1
2.1192,4.6
4.8527,4.7
2.8782,8.2
2.3173,10.6
3.91,14.8
4.9787,12.6
2.405,12.6
1.33,8.7
1.2074,14.8
2.5175,14.8
-4.0666,14.7
-4.4491,14.8
-3.9675,10.6
-1.1046,13.0
-3.0682,13.3
-3.6283,15.1
-1.2492,12.6
-0.5184,12.6
-4.4744,12.6
-5.144,26.5
-5.0007,30.6
-4.881,26.0
-7.6825,30.7
-8.9541,26.0
-9.1449,28.6
-7.9631,19.9
-7.2169,20.7
-8.2291,28.6
-7.1392,26.6
-6.4576,24.4
-6.4639,26.7
-6.1556,26.7
-5.8668,25.7
-7.6031,19.5
-6.1788,17.9
-7.6525,15.9
-8.4309,26.7
-8.3296,23.1
-7.3953,21.6
-4.4087,19.8
-3.6123,19.7
-4.0293,19.7
-5.2733,19.6
-3.9039,17.7
-5.1385,15.2
-7.9259,14.4
-5.8418,12.0
-6.0586,11.8
-6.9845,12.6
-10.4304,11.9
-9.3015,7.9
-5.3403,3.7
-5.2831,6.5
-10.3489,6.4
-5.6627,8.4
-2.1549,8.3
-2.2086,8.3
-3.2492,6.4
-2.141,6.4
-0.9642,8.2
0.151,8.4
-1.8488,8.6
-1.2584,6.5
1.1418,10.7
2.6337,10.7
0.1675,11.5
0.0614,10.6
0.9103,7.3
-0.3032,0.1
0.7546,-1.7
1.2875,-5.7
0.5769,-3.9
0.5467,0.0
0.2407,0.1
1.3703,5.0
1.4136,0.0
0.7663,-5.1
-1.4296,-1.8
1.5993,-4.3
1.7481,-8.2
0.1922,-3.7
1.3213,0.0
3.8043,0.0
3.7412,-2.0
3.0646,-2.7
1.8475,0.0
2.9286,0.3
2.9107,-0.3
2.1145,-5.0
-0.4167,-1.2
-0.0934,2.5
-0.0781,2.5
-1.2355,2.5
0.9071,2.5
-1.4981,2.5
-1.685,3.8
-1.2831,2.5
-0.4046,2.4
-2.5767,1.8
-2.5164,-14.4
-2.8947,-3.1
-0.3275,1.3
-1.2029,-1.3
-1.3936,-0.2
-0.7277,0.0
0.3937,6.9
-2.6176,7.0
-1.9259,7.1
-1.1519,-6.8
0.9922,-0.3
-0.8151,-2.1
0.1744,-7.9
-0.0379,0.0
4.0126,-2.7
4.3904,0.0
4.7546,-3.0
4.8319,-7.0
5.0859,0.0
2.6619,0.0
3.633,0.0
3.451,4.5
4.6911,5.0
4.7457,0.0
5.8493,5.0
4.9635,5.0
7.5617,8.4
7.3062,10.0
8.5537,0.0
8.7961,6.7
7.9288,6.7
3.528,10.0
5.8361,10.2
4.8917,17.1
5.069,17.1
3.1712,17.1
4.8339,14.9
4.6472,17.1
6.8447,18.0
2.6423,13.9
4.153,17.0
3.2696,18.0
3.123,13.9
0.3027,18.0
1.4548,18.0
0.3551,18.0
3.2441,18.9
1.8289,18.9
1.9232,19.0
1.9933,18.0
3.1267,14.0
0.1481,13.9
1.7236,12.2
-0.0691,11.4
0.6349,9.9
-1.5314,6.8
-1.204,2.1
-2.6151,0.1
0.4642,-5.8
-0.1018,0.0
-0.1747,-4.2
-0.8612,-4.0
0.5857,-0.9
-2.7108,-3.1
-1.6089,1.0
-2.4961,1.0
-0.363,-1.0
-2.4582,0.0
-2.3571,0.0
-3.0798,1.0
-2.0833,-0.1
-0.8459,0.9
-1.3355,1.9
-1.7944,7.9
-0.5137,8.2
-1.9008,9.8
0.1066,10.8
-0.1763,10.9
-0.2617,11.8
-0.408,11.8
-0.4126,13.8
-1.0658,15.0
-0.5788,15.8
1.6719,15.9
1.7675,7.9
1.381,0.9
2.1174,7.9
3.1122,15.9
5.6381,7.9
6.4108,1.0
6.869,0.9
11.5723,-0.1
10.7615,14.7
10.494,7.8
8.5367,1.8
13.5533,0.0
15.2724,14.7
15.2458,0.1
12.3166,-0.2
17.5466,1.0
21.8403,14.4
22.6234,1.0
19.3103,0.0
29.8569,14.6
28.8921,15.4
26.5328,15.7
22.2792,15.8
24.8532,16.0
25.5172,17.1
26.203,17.8
22.783,18.1
26.3799,19.7
27.5714,21.6
27.6393,24.6
25.0319,25.0
29.5457,25.8
29.3909,26.0
27.7746,29.5
24.8356,29.7
23.3581,30.2
23.8894,30.8
23.9958,36.5
22.1143,38.4
20.8791,39.7
20.4201,39.8
19.235,40.5
16.8255,40.8
19.1351,41.0
18.3107,45.8
16.0998,46.4
13.0407,46.9
11.9665,48.0
11.3994,49.8
10.5523,0.2
8.9793,0.0
17.205,49.8
12.4298,-1.8
17.2982,6.0
17.2446,8.2
17.8938,9.9
17.4396,19.7
15.6681,20.2
13.7356,22.7
10.7897,39.0
10.9599,47.2
10.5516,47.9
9.9509,48.0
11.9537,-8.2
12.5372,4.9
13.8814,1.7
11.7555,4.9
12.1577,1.8
12.2344,4.9
12.3265,5.7
11.324,1.8
8.9409,4.7
9.6234,24.6
9.8223,24.6
9.3681,28.5
10.1502,9.1
10.9919,10.7
10.8613,4.8
8.7397,4.8
9.4462,4.7
9.2854,4.2
9.4023,4.1
8.0998,4.3
8.0722,4.2
8.0323,0.9
8.5658,0.9
9.4179,11.7
8.1377,11.7
8.6735,11.7
8.9048,16.1
6.7932,21.8
7.7065,21.9
7.1704,22.2
6.7831,25.4
6.9933,26.1
7.6297,29.3
6.9966,31.8
7.0974,37.7
7.8663,40.7
7.7174,7.3
8.4638,40.7
8.8393,5.8
6.9253,17.1
8.5444,5.9
8.1934,6.0
8.962,5.9
10.0886,2.7
11.1611,1.7
11.8298,21.7
10.5774,21.8
9.2233,29.3
9.9026,1.7
11.2341,0.9
11.065,-5.9
12.9727,-0.1
12.6301,23.3
11.898,6.1
12.8164,23.3
14.2217,34.6
12.884,6.1
12.7866,4.6
12.4172,-0.1
11.5973,6.1
10.7093,10.9
11.449,29.7
12.2832,33.8
14.9748,34.6
15.2358,6.1
14.4117,-6.7
15.6494,27.9
18.7839,27.8
16.7159,-4.2
16.237,12.2
15.2857,12.1
16.1328,12.2
14.3292,22.8
16.0563,23.6
15.788,19.8
15.9011,23.6
15.0628,23.7
15.479,23.6
16.0215,23.7
15.9405,23.7
12.303,23.7
12.5311,23.7
12.4091,24.6
13.0825,24.7
14.9423,27.5
17.0001,27.8
17.2145,27.9
17.4196,29.7
22.5388,97.6
22.5217,23.7
24.428,23.6
23.338,12.2
18.5066,10.8
19.8062,5.9
21.2171,5.8
23.4838,0.8
20.9189,-29.7
38.0668,67.9
37.6876,68.0
36.5163,-0.2
36.0699,-3.5
37.6123,-1.3
36.8236,-5.1
34.3175,-5.7
30.0987,-4.2
37.6184,-1.3
38.3102,-1.4
35.8987,-1.4
32.0833,-0.2
35.2194,-0.6
33.8448,-0.1
30.2406,-1.4
31.7873,-3.6
32.3225,-3.9
31.1873,-1.1
28.9535,-0.2
25.7223,-0.8
31.2054,-1.0
31.1187,-1.0
28.0561,-2.0
26.3591,-2.0
27.0046,-1.0
25.8196,-1.0
26.2768,-0.9
24.9993,-0.1
24.0412,-1.8
23.3982,-4.2
23.5767,-3.9
19.4983,-0.1
22.441,84.7
23.1318,89.6
23.3788,90.2
21.984,90.7
22.6744,97.4
22.9055,97.6
24.0644,97.7
20.0441,97.8
20.004,97.9
21.257,99.7
22.6347,100.5
18.9324,100.7
21.0273,101.7
21.8059,103.1
24.2637,104.6
19.8768,104.7
20.7676,106.1
21.4867,106.4
22.209,109.2
19.6341,110.0
19.2971,110.6
20.1002,97.7
21.7048,97.8
18.9137,97.9
20.9541,99.7
23.7491,100.5
25.3558,100.7
23.5881,101.7
25.5366,103.1
26.0128,104.6
25.525,104.7
22.4742,-27.2
30.9762,83.4
29.4569,5.6
36.7222,40.4
31.3131,5.6
33.9258,0.1
35.9588,0.0
36.77,40.4
35.53,-5.9
35.8692,18.9
30.96,18.9
33.112,-5.2
32.5876,14.6
32.7664,20.8
33.3973,25.8
36.498,26.0
32.5917,29.2
32.0345,29.3
32.5225,15.4
29.1169,29.3
28.8444,9.0
23.216,11.8
17.6677,24.1
22.3329,27.3
23.1928,27.6
21.4218,14.5
21.1941,27.6
24.3446,9.0
22.1438,-3.5
19.8886,-2.5
19.274,7.7
18.6674,24.4
19.7743,24.4
18.0871,30.4
13.2462,31.6
17.702,7.7
14.7537,24.3
14.9193,20.2
14.6995,20.3
16.6959,20.3
15.7714,5.8
12.2124,3.1
12.516,3.1
13.7702,7.8
17.7085,20.3
15.5535,24.2
14.1742,24.3
15.8789,26.3
15.209,3.1
14.0136,25.1
15.7441,3.1
17.6318,3.1
17.7922,18.0
15.7581,0.0
15.9533,1.0
16.3331,6.4
21.2307,18.0
20.8403,19.2
20.6199,31.6
20.7,33.1
22.9556,40.4
23.7996,41.8
25.9016,42.1
26.8874,50.4
25.8744,53.3
26.8484,55.2
27.2119,66.1
27.1975,31.5
26.3271,51.2
27.6659,8.9
27.2382,6.4
31.0224,51.2
39.94,66.0
34.6368,66.1
38.2117,6.4
44.9227,3.1
46.0119,-0.6
47.5413,24.6
45.1467,17.3
44.3259,17.4
40.6834,24.6
43.2847,29.8
41.1835,17.3
40.5168,17.4
41.6815,17.3
45.1436,7.1
42.9904,-0.1
37.9245,15.3
36.7631,5.1
41.6898,6.9
38.2163,15.0
34.7844,-1.6
32.1049,13.4
36.8031,13.4
34.188,13.3
30.2409,13.4
29.5216,-0.1
29.16,13.3
30.0182,-0.1
24.6308,13.2
22.6129,17.1
27.1025,15.9
27.2437,17.8
24.7824,17.1
21.6642,3.9
25.0962,17.1
27.7336,12.6
25.778,4.0
23.3571,4.7
24.8786,17.1
24.7872,7.6
20.9359,21.5
19.4529,23.0
24.4114,26.4
24.7907,30.1
20.6274,31.7
15.4273,32.8
17.686,35.4
17.9297,44.9
17.3744,49.6
18.1356,51.5
16.5034,22.9
15.888,10.6
15.6667,8.3
15.7768,10.6
16.6562,10.6
15.0827,10.6
13.592,10.5
15.6749,8.4
13.8678,8.3
14.3887,7.6
12.8721,5.8
14.0343,5.6
12.3694,3.6
13.3735,3.6
13.1458,6.0
14.3474,10.5
13.7449,14.8
14.3961,8.2
12.7478,17.6
13.4888,10.5
11.2315,-7.6
13.488,2.9
12.5525,0.7
13.3894,12.8
13.8956,2.9
15.5395,1.4
16.3398,2.9
16.9773,14.4
18.1048,14.4
20.5729,7.3
19.9465,14.4
22.4781,7.3
25.3271,12.9
25.2217,15.5
24.2327,26.4
23.3913,15.4
24.8966,26.6
26.3518,15.6
24.5985,15.5
21.6874,13.1
25.5152,13.0
26.6894,12.7
25.8204,12.5
21.2674,12.4
24.6048,26.6
20.503,26.7
21.08,26.6
19.8476,26.7
18.5625,40.1
19.8846,40.2
21.7313,42.5
21.109,26.7
26.2922,27.8
26.5092,42.2
24.9538,42.4
21.5529,42.5
24.7095,26.8
19.782,26.7
18.1948,25.6
19.0494,24.7
18.6137,15.9
18.0217,12.8
21.4114,12.4
18.5221,6.7
25.5735,4.1
24.1025,0.3
23.2443,0.2
22.4521,-9.6
29.1847,17.0
25.3333,17.0
23.8264,17.1
24.096,8.1
23.7225,-4.1
23.4842,-11.0
23.6958,5.5
19.9835,4.5
27.4022,17.6
27.2851,17.7
24.6074,17.8
21.1355,4.7
25.0671,4.6
22.9661,-4.8
20.2038,9.7
22.1581,9.7
18.6965,-9.2
19.2188,-0.5
19.6118,-3.2
17.4863,-1.9
20.2132,0.0
21.3719,13.6
18.2289,-5.7
20.015,9.2
19.4712,15.7
20.4899,3.2
21.6273,3.2
25.1131,15.7
21.6267,15.7
20.4136,15.8
25.7906,0.0
26.6005,25.2
28.3342,13.7
28.4464,13.7
29.1542,13.7
31.7069,0.2
32.3527,-0.2
30.7292,-4.6
32.5066,8.9
32.1936,20.3
33.4801,20.4
30.3761,20.3
34.4664,20.4
32.1877,21.3
35.1581,13.0
34.9739,21.3
34.347,23.4
32.9131,24.3
34.9506,27.0
31.4975,28.0
33.2946,30.8
30.6408,30.9
32.5551,31.0
31.4748,33.0
33.4026,35.0
31.7749,35.6
33.6223,35.8
34.3236,2.6
31.0635,15.6
34.8565,15.6
34.1715,17.3
32.6882,8.1
34.2186,17.8
34.1988,24.9
33.5461,25.0
34.6556,25.0
36.7757,25.1
35.1865,21.6
34.8822,25.3
37.8451,22.9
35.7044,26.2
36.1367,29.9
36.5935,30.4
32.3448,37.5
30.4276,33.7
31.327,33.0
31.0252,37.5
32.5339,30.2
30.6118,29.2
30.9382,22.5
28.8539,38.5
30.504,45.4
28.7456,48.0
28.8799,53.7
27.6735,22.5
22.2052,29.2
22.9802,28.2
22.0733,38.5
19.5073,28.0
20.7079,22.8
20.0965,22.6
22.0603,20.9
18.9394,20.8
19.7604,20.4
16.9243,20.4
18.023,28.0
15.5507,30.1
13.0583,27.2
12.0203,25.9
12.3934,32.0
11.1982,42.8
12.159,42.7
16.8297,39.2
18.8406,38.8
15.9577,34.2
16.5131,33.2
16.5675,28.2
18.1339,23.7
16.5822,30.9
14.7081,29.0
16.1797,30.9
17.2071,30.9
18.5405,30.9
16.695,30.9
20.0347,29.0
22.503,39.4
22.0374,40.5
21.8568,35.3
20.2762,35.3
19.7088,35.3
22.1102,48.4
20.6008,35.2
21.5379,48.3
18.9605,48.4
21.3357,35.2
19.6599,34.3
21.8822,31.9
23.1391,31.9
21.7049,24.7
21.309,19.2
18.5631,12.9
20.0809,1.0
20.5576,5.2
29.8094,42.3
26.7861,48.4
22.5836,50.5
24.8155,51.6
25.5267,51.9
25.145,24.6
25.0685,24.6
24.7741,24.6
26.9384,8.3
25.503,7.6
21.7861,24.6
21.3787,4.9
27.9635,1.2
24.8401,1.1
22.6309,3.8
23.1371,28.4
22.7859,23.9
20.2315,22.7
21.5992,11.6
18.9526,25.3
20.6894,25.9
19.6963,32.5
19.4004,39.2
20.5289,41.3
24.857,25.8
21.0668,20.8
20.6748,21.4
18.8705,23.9
20.1405,24.4
15.9708,29.8
19.109,32.9
13.3129,28.8
16.8494,34.3
17.7385,34.4
14.0331,33.9
12.27,33.8
16.9474,34.4
14.4614,34.0
14.1633,34.4
12.4303,34.3
13.9588,34.0
11.5358,38.5
13.8252,34.4
11.3436,34.0
15.2045,33.8
14.5406,27.4
14.0612,27.3
12.9696,27.2
17.0166,22.4
15.2734,21.4
17.3927,19.8
14.2794,19.2
15.6511,18.5
13.1425,16.4
15.4647,14.4
13.7297,14.2
16.9234,13.5
15.1632,12.9
15.8506,10.0
13.5796,9.9
15.8726,8.9
11.7771,5.8
13.9329,5.1
11.145,0.1
12.5084,0.0
10.3042,38.5
12.6403,45.4
11.7707,45.3
13.7338,20.3
9.4502,11.4
11.0285,40.6
9.6219,40.6
11.527,45.5
7.0165,41.5
10.0288,39.4
6.379,53.2
7.0682,53.2
4.9668,50.6
10.6677,55.8
9.6805,55.8
10.046,50.6
5.7077,55.7
9.7096,50.6
8.2856,48.4
8.1091,50.2
4.2017,50.6
7.7482,37.5
7.618,36.2
4.9237,30.6
4.8799,35.5
8.8067,30.6
7.5044,25.6
7.631,25.6
5.3409,24.7
10.3011,35.5
7.0953,35.5
9.2675,35.5
7.3879,7.8
8.4925,35.5
9.2304,35.4
8.3056,27.4
9.4875,7.9
9.5365,7.8
9.8218,7.7
12.031,6.9
10.3294,1.3
10.8571,-12.3
12.5753,23.1
13.6053,23.2
12.5127,23.3
11.733,23.3
12.752,23.2
11.9464,23.3
14.9232,23.3
11.0048,33.7
11.6413,23.3
13.7974,33.7
12.8228,23.3
9.8985,23.2
10.5647,26.9
10.9855,33.6
11.5489,23.3
8.8529,18.6
13.2673,17.0
12.5595,14.8
15.1049,0.0
8.6836,33.6
11.4355,26.9
13.0972,23.3
13.1502,18.3
9.4236,-23.3
12.4706,15.3
13.4179,15.6
15.1991,16.1
12.1617,29.9
10.9518,29.9
11.1156,23.0
11.0125,30.2
8.2685,29.9
9.2413,25.3
11.0085,23.0
10.5037,24.9
11.5017,24.9
11.2257,23.1
14.6412,23.0
13.4419,25.0
12.1046,25.6
9.9194,28.3
11.3817,25.2
7.2972,23.4
5.5335,23.3
6.3972,28.2
8.4768,25.3
7.2063,23.3
6.43,23.4
4.6948,28.1
7.0463,23.4
4.2629,23.5
4.4046,23.3
3.5191,23.3
3.1532,23.3
1.4813,23.3
2.9795,18.6
2.6343,13.0
2.4779,12.5
1.6754,2.0
2.7783,15.2
1.5812,19.2
1.4522,19.7
1.0409,23.2
3.6888,31.2
0.4606,33.0
-0.033,32.4
1.6848,29.0
6.0546,27.1
1.6128,21.9
1.187,21.8
2.0625,21.7
6.9017,21.6
2.5187,35.2
4.7993,33.1
3.3576,35.2
5.6277,39.4
4.3481,33.1
3.5108,35.1
4.6442,33.2
7.6426,34.9
6.7416,34.8
5.552,30.0
7.2324,30.0
8.2351,35.1
9.541,30.0
12.3568,25.0
11.7055,21.4
11.2912,20.0
13.032,28.0
12.7455,20.0
12.9393,20.0
13.0344,16.0
16.1725,15.6
16.5151,9.9
18.4195,4.1
15.5502,0.1
21.7493,15.0
22.9888,15.0
20.0471,10.1
17.0222,0.1
21.1483,0.2
19.6982,0.1
19.9086,0.2
15.7011,0.1
25.1747,2.2
24.7658,6.4
23.4874,6.4
15.7799,3.9
23.9453,0.1
24.993,0.0
22.5966,6.4
20.3479,14.8
23.1381,14.9
22.1803,15.0
21.943,4.0
16.5484,0.0
25.0201,0.0
23.6007,0.6
20.577,0.1
17.153,0.0
21.996,0.1
23.918,0.0
19.9217,0.0
16.6705,1.8
19.2467,13.5
20.1338,13.9
17.3208,13.0
10.5531,1.9
14.4727,0.0
16.3147,14.3
13.2427,14.3
8.7839,14.2
11.9762,4.6
16.9759,14.3
13.4069,9.5
11.1636,10.0
9.042,10.0
11.9417,10.0
6.7175,4.7
4.2028,4.6
3.2976,3.7
8.2078,1.9
6.1531,0.0
3.8169,14.2
2.0543,0.1
7.9818,0.0
6.4156,14.2
7.3227,14.2
5.2503,3.6
8.3136,5.2
11.049,0.6
9.8164,-4.7
6.4299,9.5
11.9164,10.3
11.4573,17.8
14.0812,18.0
8.4085,23.1
11.3823,23.2
12.3714,23.3
18.5405,23.6
14.4646,25.0
14.5969,25.3
17.3426,26.9
20.2271,5.1
14.5957,17.6
18.7928,5.1
18.8793,5.0
28.0882,17.5
19.0121,5.0
17.6077,0.0
19.0713,-10.2
23.0191,-1.2
23.1694,10.8
22.5968,-1.0
24.4819,16.0
25.5214,0.0
25.6433,2.1
28.0612,22.8
24.5205,6.2
30.9333,8.1
30.0358,6.2
26.3324,4.4
24.214,1.9
25.9122,0.1
27.4303,-10.3
25.6226,12.2
26.2298,4.8
26.4329,4.8
28.7726,-5.1
27.6465,15.2
24.6259,10.1
27.493,23.1
26.408,24.8
23.4557,24.3
18.8712,24.8
17.7459,24.8
18.8001,25.0
17.1519,25.0
16.7349,28.5
14.95,30.0
19.6293,35.0
18.8634,40.0
16.2042,40.2
14.3193,38.4
18.3111,25.0
15.4169,22.5
14.0242,20.7
14.4036,44.7
13.9456,44.6
10.8978,44.4
12.0972,44.5
11.8191,44.4
17.2671,30.2
16.2753,30.9
14.3629,30.3
12.4637,35.1
15.9549,35.1
15.5302,37.1
17.1735,37.9
16.75,30.8
16.0921,18.6
14.208,22.4
19.2087,15.0
19.7954,32.0
24.113,30.9
23.4361,29.6
21.129,15.1
20.4878,15.0
21.0799,19.8
21.2908,29.4
24.0497,19.8
24.2837,19.8
24.7251,29.4
22.6283,29.4
26.5162,30.0
30.9333,30.0
33.9176,20.1
33.791,20.0
32.587,19.6
33.4104,19.6
32.2814,15.0
32.3146,15.0
34.1875,15.0
34.1211,14.9
34.1751,14.9
31.1947,15.0
33.6202,10.1
36.9522,10.0
39.1355,7.9
39.396,7.1
38.595,5.0
39.9025,3.8
39.4748,0.0
40.015,11.0
37.9209,14.8
33.6959,15.0
38.7745,15.0
35.2864,8.1
32.2671,8.0
30.7343,14.5
38.5085,0.6
36.9253,0.4
36.7829,14.2
30.6877,1.6
34.7756,19.5
34.3026,6.0
34.6128,7.4
35.0179,18.6
33.5013,19.0
32.9038,14.9
28.0833,15.1
26.3485,24.5
29.3936,18.5
29.8408,20.0
27.0051,23.9
27.1381,24.0
24.7864,24.0
25.2326,24.1
24.0186,24.1
26.973,24.0
22.753,24.0
22.6196,24.0
19.7946,24.0
20.6636,24.0
19.9766,24.9
20.5614,25.1
18.985,28.0
20.4658,28.1
18.0706,28.0
16.6991,28.0
15.6231,28.1
13.8182,28.0
12.7606,28.0
12.1446,27.9
12.7984,26.4
12.1073,23.0
13.2486,22.0
12.3924,20.7
11.3724,18.0
10.7241,16.2
9.2364,13.1
8.4628,13.0
7.3557,9.8
4.2967,9.6
5.0766,8.0
6.048,4.1
7.6248,4.0
4.8638,26.8
9.3214,17.1
9.9363,17.0
9.5614,17.0
4.7439,15.8
8.967,8.0
10.0351,4.1
11.0149,4.0
7.7375,3.1
9.1888,3.0
11.9538,-19.3
18.1807,4.1
14.9715,3.7
18.1831,8.7
20.1361,3.8
19.792,3.7
16.0642,-6.4
21.0557,2.2
19.9461,2.3
20.8481,2.4
15.2576,7.3
17.052,4.2
17.2396,0.1
20.32,-0.3
14.1896,6.7
17.7641,-2.5
18.4669,4.4
15.9412,-4.5
10.1155,-0.1
11.0552,-0.2
11.326,4.7
12.8028,6.7
7.607,9.7
10.3899,0.6
9.9834,0.1
9.9244,0.1
6.6717,-8.7
8.0623,1.0
9.1721,6.0
6.8824,6.2
4.7321,9.6
6.8133,11.0
10.2335,10.6
9.5894,10.3
5.7236,10.6
9.877,11.0
10.7946,11.0
10.8419,11.0
9.887,-0.1
10.7458,0.0
14.641,9.4
15.148,0.1
9.1924,0.0
14.812,0.1
